Incident ID ,Offence Code,CR Number,Dispatch Date / Time,NIBRS Code,Victims,Crime Name,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Street Name,Street Type,Start_Date_Time,End_Date_Time,Latitude,Longitude,Police District Number,Location
201088623,9199,16035050,,90Z,1,All Other Offenses,SILVER SPRING,8700 BLK  COLESVILLE RD,SILVER SPRING,MD,20910,MCPD,Hotel/Motel/Etc.,G,3G1,108,8700,COLESVILLE,RD,07/11/2016 6:00,07/11/2016 10:30,38.99770109,-77.02699356,3D,"(38.9977, -77.027)"
201330921,5016,210018381,05/16/2021 12:46:03 AM,90Z,1,All Other Offenses,MONTGOMERY VILLAGE,19700 BLK  CRESTED IRIS WAY,MONTGOMERY VILLAGE,MD,20886,MCPD,Street - Residential,R,6R2,547,19700,CRESTED IRIS,WAY,05/16/2021 12:46:00 AM,,39.17921378,-77.21362949,6D,"(39.1792, -77.2136)"
201330997,9112,210018488,05/16/2021 10:01:59 PM,90Z,1,All Other Offenses,GERMANTOWN,20700 BLK  CRYSTAL HILL CIR,GERMANTOWN,MD,20874,MCPD,Residence - Apartment/Condo,N,5N1,465,20700,CRYSTAL HILL,CIR,05/16/2021 10:01:00 PM,,39.19652209,-77.27576032,5D,"(39.1965, -77.2758)"
201331019,9113,210018095,05/14/2021 06:58:33 AM,90Z,1,All Other Offenses,SILVER SPRING,1600 BLK  MOFFET RD,SILVER SPRING,MD,20903,MCPD,Residence - Single Family,H,3H2,136,1600,MOFFET,RD,05/14/2021 06:00:00 AM,05/14/2021 06:58:00 AM,39.01717199,-76.98053358,3D,"(39.0172, -76.9805)"
201347200,2399,210038598,09/29/2021 01:05:39 PM,23H,1,All other Larceny,ROCKVILLE,12200 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,MCPD,Restaurant,A,1A1,270,12200,ROCKVILLE,PIK,05/03/2021 17:37,09/04/2021 18:04,39.05509,-77.1189,1D,"(39.0551, -77.1189)"
201331127,9113,210018643,05/17/2021 08:48:53 PM,90Z,1,All Other Offenses,ROCKVILLE,1300 BLK  PICCARD DR,ROCKVILLE,MD,20850,MCPD,Government Building,A,1A3,242,1300,PICCARD,DR,05/17/2021 08:48:00 PM,,39.1018706,-77.17713485,1D,"(39.1019, -77.1771)"
201331143,5404,210018507,05/17/2021 04:43:29 AM,90D,1,Driving Under the Influence,ROCKVILLE,12400 BLK  PARK POTOMAC AVE,POTOMAC,MD,20854,MCPD,Street - In vehicle,B,1B1,730,12400,PARK POTOMAC,AVE,05/17/2021 04:43:00 AM,,39.05759108,-77.15785929,1D,"(39.0576, -77.1579)"
201331205,9113,210018685,05/18/2021 06:48:40 AM,90Z,1,All Other Offenses,MONTGOMERY VILLAGE,19600 BLK  FRAMINGHAM DR,GAITHERSBURG,MD,20879,MCPD,Residence -Townhouse/Duplex,R,6R1,503,19600,FRAMINGHAM,DR,05/18/2021 06:48:00 AM,,39.17584281,-77.186081,6D,"(39.1758, -77.1861)"
201326028,2305,210012425,04/03/2021 8:53,23F,1,Theft From Motor Vehicle,BETHESDA,8000 BLK  CARITA CT,BETHESDA,MD,20817,MCPD,Residence - Driveway,E,2.00E+04,208,8000,CARITA,CT,04/03/2021 2:00,04/03/2021 8:30,39.00119291,-77.16583106,2D,"(39.0012, -77.1658)"
201326028,2404,210012425,04/03/2021 8:53,240,1,Motor Vehicle Theft,BETHESDA,8000 BLK  CARITA CT,BETHESDA,MD,20817,MCPD,Residence - Driveway,E,2.00E+04,208,8000,CARITA,CT,04/03/2021 2:00,04/03/2021 8:30,39.00119291,-77.16583106,2D,"(39.0012, -77.1658)"
201331577,9113,210019060,05/20/2021 01:21:38 PM,90Z,1,All Other Offenses,SILVER SPRING,1900 BLK  AVENTURINE WAY,SILVER SPRING,MD,20904,MCPD,Street - Residential,I,3I1,376,1900,AVENTURINE,WAY,05/20/2021 01:21:00 PM,,39.06592878,-76.9725218,3D,"(39.0659, -76.9725)"
201331650,2501,210018967,05/19/2021 09:43:48 PM,250,1,Counterfeiting/Forgery,GERMANTOWN,11800 BLK  SKYLARK RD,CLARKSBURG,MD,20871,MCPD,Bank - ATM,M,5M3,600,11800,SKYLARK,RD,05/19/2021 09:43:00 PM,,39.23392178,-77.24263079,5D,"(39.2339, -77.2426)"
201331705,5404,210019311,05/22/2021 12:00:38 AM,90D,1,Driving Under the Influence,GERMANTOWN,,GERMANTOWN,MD,20874,MCPD,Street - In vehicle,N,5N1,702,,REXMORE,DR,05/22/2021 12:00:00 AM,,39.1845553,-77.26510418,5D,"(39.1846, -77.2651)"
201364793,5404,220007072,02/17/2022 10:36:09 PM,90D,1,Driving Under the Influence,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20877,MCPD,Street - In vehicle,R,6R1,426,,FREDERICK,AVE,02/17/2022 10:36:00 PM,,0,0,6D,"(0.0, 0.0)"
201357459,5404,210051515,12/18/2021 01:49:18 AM,90D,1,Driving Under the Influence,BETHESDA,,BETHESDA,MD,20814,MCPD,Street - Other,D,2D4,190,,ROCKVILLE,PIK,12/18/2021 06:03:00 PM,,0,0,2D,"(0.0, 0.0)"
201347262,9113,210038553,09/29/2021 10:24:03 AM,90Z,1,All Other Offenses,SILVER SPRING,3100 BLK  BEETHOVEN WAY,SILVER SPRING,MD,20904,MCPD,Residence - Single Family,I,3I2,378,3100,BEETHOVEN,WAY,09/27/2021 10:24:00 AM,09/29/2021 12:00:00 AM,39.06854,-76.9453,3D,"(39.0685, -76.9453)"
201347285,1313,210038702,09/29/2021 10:01:34 PM,13B,2,Simple Assault,BETHESDA,5300 BLK  MARINELLI RD,ROCKVILLE,MD,20852,MCPD,Shelter-Mission/Homeless,D,2D4,187,5300,MARINELLI,RD,09/29/2021 10:01:00 PM,09/29/2021 10:30:00 PM,39.04787,-77.1055,2D,"(39.0479, -77.1055)"
201327824,2399,210014609,04/19/2021 04:37:09 PM,23H,1,All other Larceny,ROCKVILLE,15800 BLK  QUINCE ORCHARD RD,GAITHERSBURG,MD,20878,MCPD,Street - Other,B,1B2,556,15800,QUINCE ORCHARD,RD,04/19/2021 02:00:00 PM,04/19/2021 04:12:00 PM,39.11449469,-77.25293446,1D,"(39.1145, -77.2529)"
201327824,2605,210014609,04/19/2021 04:37:09 PM,26B,1,Credit Card/Automatic Teller Machine Fraud,ROCKVILLE,15800 BLK  QUINCE ORCHARD RD,GAITHERSBURG,MD,20878,MCPD,Other/Unknown,B,1B2,556,15800,QUINCE ORCHARD,RD,04/19/2021 02:00:00 PM,04/19/2021 04:12:00 PM,39.11449469,-77.25293446,1D,"(39.1145, -77.2529)"
201363438,9099,220005440,02/08/2022 10:27,90Z,1,All Other Offenses,SILVER SPRING,10100 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,MD,20903,MCPD,Bank - ATM,H,3H2,140,10100,NEW HAMPSHIRE,AVE,02/07/2022 12:41,02/07/2022 12:41,39.02099,-76.9777,3D,"(39.021, -76.9777)"
201363407,1302,220005398,02/08/2022 4:02,13A,2,Aggravated Assault,SILVER SPRING,1500 BLK  HEATHER HOLLOW CIR,SILVER SPRING,MD,20904,MCPD,Residence - Apartment/Condo,I,3I1,145,1500,HEATHER HOLLOW,CIR,02/08/2022 4:02,,39.04102,-76.9821,3D,"(39.041, -76.9821)"
201363411,2304,220005404,02/08/2022 7:04,23G,1,Theft of Motor Vehicle Parts or Accessories,MONTGOMERY VILLAGE,200 BLK  LEE ST,GAITHERSBURG,MD,20877,MCPD,Parking Garage - Residential,P,6P3,427,200,LEE,ST,02/07/2022 20:00,02/08/2022 6:50,39.14501,-77.1941,6D,"(39.145, -77.1941)"
201363424,2610,220005419,02/08/2022 9:21,26F,1,Identity Theft,GERMANTOWN,20000 BLK  AIRCRAFT DR,GERMANTOWN,MD,20874,MCPD,Other/Unknown,N,5N1,702,20000,AIRCRAFT,DR,01/27/2022 09:21:00 AM,02/08/2022 9:45,39.18453,-77.2635,5D,"(39.1845, -77.2635)"
201358797,5404,210051670,12/19/2021 02:59:23 AM,90D,1,Driving Under the Influence,SILVER SPRING,,SILVER SPRING,MD,20910,MCPD,Street - In vehicle,G,3G1,109,,GEORGIA,AVE,12/19/2021 03:00:00 AM,,0,0,3D,"(0.0, 0.0)"
